Item_Name,SKU,GMV,Units_Sold,Orders,Offer_Pageviews,Offer_Conversion,Item_id,Base_Item_Id,Item_Pageviews,Item_Conversion,Auth_Sales,Cancelled_Sales,Refund_Sales,Department,Brand,Listing_Quality_Score,GMV_Minus_Commission,AUR,Cancelled_Units,Item_Condition,cancellation_Rate,Refund_Rate
"Pre-Owned ""DELL Optiplex 9010 Tower Computer PC, Intel Quad-Core i5, 250GB HDD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, USB Keyboard and Mouse (Used )""",ELK-P5J-VNJ,0.0,0,0,0,,723867139,723867139.0,1,0.0,0.0,0.0,0.0,TABLETS,Dell,100.0,0.0,,0,Pre-Owned: Good,,
"Restored Dell Optiplex 790 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 2, 16GB DDR3 RAM, 2TB Hard Disk Drive (HDD) SATA Hard Drive, Windows 10 Home 64bit (Refurbished)",BD2-PUP-CLX,161.35,1,1,2,0.0,219172005,219172005.0,15,6.666666666666667,161.35,0.0,0.0,TABLETS,Dell,39.326234605577255,151.67,161.35,0,Restored: Like New,0.0,0.0
"Restored Dell OptiPlex 3010 Desktop Computer Bundle with 19"" Monitor, Intel Core i5, 8GB RAM, 500GB HD, DVD-ROM, Windows 10 Home, Black (Refurbished)",QG9-3I38-A95,0.0,0,0,1,0.0,848710676,848710676.0,1,0.0,0.0,0.0,0.0,TABLETS,Dell,41.32655715942383,0.0,,0,Restored: Like New,,
"""DELL Optiplex 790 Tower Computer PC, Intel Quad-Core i5, 2TB HDD, 4GB DDR3 RAM, Windows 10 Home, DVD, WIFI, 22in Monitor, USB Keyboard and Mouse (Used - Like New)""",OMG-RMP1-WI5P,0.0,0,0,0,,55484892,55484892.0,0,,0.0,0.0,0.0,TABLETS,Dell,0.0,0.0,,0,New,,
"Pre-Owned DELL OptiPlex 7010 Desktop Computer PC - Intel Quad-Core i5, 250GB HDD, 4GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, 24in Monitor, RGB Keyboard and Mouse (Used )",9TWO-HBJ-FO4XJ,-181.37,-1,0,1,0.0,2013352688,2013352688.0,1,0.0,0.0,0.0,181.37,TABLETS,Dell,32.56976917811802,-170.49,,0,Pre-Owned: Like New,,inf
Dell Optiplex 7010 Windows 11 Pro Desktop PC Tower Core i3 3.1GHz Processor 8GB RAM 500GB Hard Drive DVD-RW Wifi with a (Monitor Not Included) -Used Computer(Used-Like ),FF7-3I64-Z34,599.96,4,4,10,20.0,925206273,925206273.0,32,12.5,599.96,0.0,0.0,TABLETS,Dell,29.154566764831543,563.96,149.99,0,Restored: Like New,0.0,0.0
"Dell 3020 Desktop Computer, Intel Core i3, 8GB, 1TB HD, DVD",PH9-8Z56-W50,0.0,0,2,2,100.0,942148350,942148350.0,2,100.0,333.78,0.0,333.78,COMPUTING,Dell,42.85714285714285,0.0,166.89,0,New,0.0,166.89
"Restored HP 6300 Professional Desktop Computer 8GB RAM 2TB HDD Windows 10 Home Includes 22in LCD Monitor, Mouse and Keyboard (Refurbished)",V13-DBV-2UX,0.0,0,0,0,,157234903,157234903.0,0,,0.0,0.0,0.0,TABLETS,Blair Tech,0.0,0.0,,0,Restored: Like New,,
"Dell Optiplex 7010 Windows 11 Pro Premium Desktop PC Tower i5 Processor 3.0GHz Processor 16GB RAM 500GB Hard Drive DVD-RW Wifi with a 19"" LCD-Used Computer",QST-2T3I-3HT,1207.52,8,13,542,2.3985239852398523,152059302,152059302.0,627,2.073365231259968,1962.22,150.94,603.76,TABLETS,Dell,17.33075163099501,1135.04,150.94,1,New,0.07692307692307693,46.44307692307692
"Restored HP G1 Desktop Computer Core i5 Processor 3.2GHz 16GB RAM 2TB HDD 19"" LCD Windows 10 Pro (Refurbished)",4EU-U8I-GFCZ,281.32,2,3,0,,1867249620,1306511644.0,137,2.18978102189781,421.98,0.0,140.66,TABLETS,HP,33.67344284057617,264.44,140.66,0,Restored: Like New,0.0,46.88666666666666
"Pre-Owned Dell Optiplex 3020 Desktop Tower Computer, Intel Core i3, 16GB RAM, 500GB HD, DVD-ROM, Windows 11 Pro 64Bit, Black with (Monitor Not Included)",ONT-H2FZ-7T4,539.56,4,4,3,33.33333333333333,568554122,568554122.0,23,17.391304347826086,539.56,0.0,0.0,TABLETS,Dell,73.06124572753906,507.2,134.89,0,Pre-Owned: Good,0.0,0.0
Acer Desktop Computer VGA Cable 5 FT,WHU-YKQZQY8,52.83,9,9,228,3.947368421052632,835755182,835755182.0,2082,8.501440922190202,52.83,0.0,0.0,COMPUTER ACCESSORIES,Generic,93.75,44.91,5.87,0,New,0.0,0.0
Windows 11 Pro 64bit Fast Dell 9010 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 4GB RAM 1TB Hard Drive with a (Monitor Not Included) Keyboard and Mouse (Used-Like ),D6A-AGN-64L,644.08,4,5,37,13.513513513513514,217864381,217864381.0,51,9.803921568627452,805.1,0.0,161.02,TABLETS,Dell,22.10885238647461,605.44,161.02,0,New,0.0,32.204
Restored HP 8200 Elite 3.1GHz i5 2GB 500GB DVD Windows 11 Home 32 SFF Computer (Refurbished),PWY-B6V-5UG,0.0,0,0,0,,662982825,662982825.0,0,,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,Restored: Good,,
"Dell 3010, 7010, 9010 SFF Core i3 8 GB RAM 2 TB HDD No Monitor Key,Mice,Wifi Windows 10 Home",1HM-GPV-OC9,143.2,1,2,20,10.0,1608098124,1840195702.0,49,4.081632653061225,286.4,143.2,0.0,TABLETS,Dell,66.66666666666667,134.61,143.2,1,New,0.5,0.0
"Restored HP G1 Desktop Computer Core i5 Processor 3.2GHz 16GB RAM 2TB HDD 24"" LCD Windows 10 Pro (Refurbished)",WLT-T4P-2YSN,151.87,1,1,0,,1424400472,1424400472.0,118,4.23728813559322,151.87,0.0,0.0,TABLETS,HP,21.50145149230957,142.76,151.87,0,Restored: Like New,0.0,0.0
"Dell Optiplex 990 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 2, 16GB DDR3 RAM, 480SSD SATA Hard Drive, Windows 11 Professional 64bit (Monitor Not Included)",63O-K360-HOV,0.0,0,1,2,50.0,238197935,238197935.0,3,33.33333333333333,198.38,198.38,0.0,COMPUTING,Dell,50.0,0.0,198.38,1,New,1.0,0.0
Pre-Owned Dell OptiPlex 7010 SFF Desktop Computer Intel Quad Core i5 CPU 8GB Memory 2TB HD DVD-RW Wi-fi and a (Monitor Not Included) Windows 11 - Used PC,J7W-XDIK-ZTH,0.0,0,0,0,,578392861,578392861.0,0,,0.0,0.0,0.0,TABLETS,Dell,100.0,0.0,,0,Pre-Owned: Good,,
"Restored Lenovo ThinkCentre M91P Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 2, 16GB DDR3 RAM, 1TB Hard Disk Drive (HDD) SATA Hard Drive, Windows 10 Professional 64bit (Refurbished)",5FU-M0OJ-0NX9,0.0,0,0,0,,966044847,966044847.0,0,,0.0,0.0,0.0,TABLETS,Lenovo,0.0,0.0,,0,Restored: Like New,,
Pre-Owned Used Windows 11 Pro 64bit Fast HP 8300 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 8GB RAM 2TB Hard Drive with a (Monitor Not Included) Keyboard and Mouse,UX6-6K72-V99,154.77,1,1,0,,157373598,157373598.0,3,33.33333333333333,154.77,0.0,0.0,TABLETS,HP,0.0,145.48,154.77,0,Pre-Owned: Good,0.0,0.0
"Pre-Owned Gaming HP 8200 Desktop Computer PC - Intel Quad-Core i5, 2TB HDD, 8GB DDR3 RAM, Windows 11 Pro, DVD, WIFI, Monitor Not Included, RGB Keyboard and Mouse (Used )",J6N-1J-XD9,0.0,0,0,0,,3249961252,3249961252.0,0,,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,Pre-Owned: Like New,,
Dell Gray Optiplex 990 Desktop Intel Quad Core 3.1GHz 4GB RAM 250GB HDD Intel HD Graphics 2000 DVD-ROM Windows 10 Professional 19'' Display Keyboard Mouse,NTQ-BMP2-YZRB,159.51,1,1,2,50.0,436751952,436751952.0,2,50.0,159.51,0.0,0.0,TABLETS,Dell,0.0,149.94,159.51,0,New,0.0,0.0
"Dell OptiPlex 790 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 2, 16GB DDR3 RAM, 2TB SATA Hard Drive, Windows 7 Professional 64bit with 17"" LCD Monitor",6M2-Q7A5-92C,0.0,0,1,5,20.0,838060345,838060345.0,5,20.0,191.41,0.0,191.41,TABLETS,Dell,50.0,0.0,191.41,0,New,0.0,191.41
"Pre-Owned Dell Optiplex 3020 Desktop Computer, Intel Core i5, 8GB RAM, 2TB HD, DVD-RW, Windows 11, Black with (Monitor Not Included)",ZDR-GXKN-M1B,461.55,3,2,1,100.0,151455291,151455291.0,3,66.66666666666666,461.55,0.0,0.0,TABLETS,Dell,100.0,433.86,153.85,0,Pre-Owned: Good,0.0,0.0
Dell E Series E1913S 19-Inch Monitor with LED Screen,WFJ-T1X-VJK,440.0,4,3,4,75.0,234924389,234924389.0,7,42.85714285714285,550.0,0.0,110.0,COMPUTER MONITORS,Dell,62.169596672058105,404.8,110.0,0,New,0.0,36.666666666666664
"Dell Optiplex 3020 Desktop Computer Intel Core I5 16GB RAM 2TB HDD Windows 11 Pro Includes (Monitor Not Included) , Mouse and Keyboard ( Used) (Monitor Not Included)",Q43-WG8K-0EI,0.0,0,0,0,,780737663,780737663.0,0,,0.0,0.0,0.0,TABLETS,Dell,0.0,0.0,,0,New,,
Restored Windows 11 Pro 64bit Fast HP 8200 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 16GB RAM 250GB Hard Drive with (Monitor Not Included)s Keyboard and Mouse! (Refurbished),UE1-1N94-U74,0.0,0,1,0,,314727194,314727194.0,7,14.285714285714285,160.64,160.64,0.0,TABLETS,HP,0.0,0.0,160.64,1,Restored: Good,1.0,0.0
"Pre-Owned DELL Optiplex 3020 Desktop Computer PC, Intel Quad-Core i5, 240GB SSD, 16GB DDR3 RAM, Windows 10 Home, DVD, WIFI, 22in Monitor, USB Keyboard and Mouse",XIP-V1J-HKH,130.0,1,1,1,100.0,689744505,689744505.0,5,20.0,130.0,0.0,0.0,TABLETS,Dell,100.0,122.2,130.0,0,Pre-Owned: Good,0.0,0.0
Pre-Owned Dell Desktop Computer 7010 SFF with Windows 11 PC Intel Core i5 3.2 GHz DVD Wi-Fi USB Keyboard and Mouse - Choose Your Memory Storage and (Monitor Not Included) - Used,6R5-87OV-BFC,0.0,0,1,1,100.0,426317313,426317313.0,1,100.0,357.7,0.0,357.7,TABLETS,Dell,50.0,0.0,178.85,0,Pre-Owned: Like New,0.0,357.7
"Restored Dell Optiplex 9020 Desktop Tower Computer, Intel Core i5, 16GB RAM, 1TB HD, DVD-ROM, Windows 10 Home 64 Bit, Black (Refurbished)",LF2-1H26-Z81,142.86,1,1,3,0.0,141978834,141978834.0,3,33.33333333333333,142.86,0.0,0.0,TABLETS,Dell,100.0,134.29,142.86,0,Restored: Like New,0.0,0.0
"Pre-Owned Lenovo M92P Desktop Computer PC - Intel Quad-Core i5, 128GB SSD, 8GB DDR3 RAM, Windows 11 Pro, DVD, WIFI, RGB Keyboard and Mouse (Used )",YX2-5L-RF9,0.0,0,0,0,,3957491219,3957491219.0,0,,0.0,0.0,0.0,TABLETS,Lenovo,0.0,0.0,,0,Pre-Owned: Like New,,
"Pre-Owned Used Lenovo ThinkPad E570 Notebook, 15.6"" HD Display, Intel Core i5-7200U Upto 3.1GHz, 32GB RAM, 1TB SSD, DVDRW, VGA, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",EAW-WDM-Y425,552.98,2,2,0,,364127127,364127127.0,5,20.0,552.98,0.0,0.0,TABLETS,Lenovo,0.0,519.8,276.49,0,Pre-Owned: Good,0.0,0.0
"Pre-Owned Dell Optiplex 3020 Desktop Tower Computer, Intel Core i3, 16GB RAM, 2TB HD, DVD-ROM, Windows 11 Pro 64Bit, Black with (Monitor Not Included)",1FY-HQIG-M7Q,207.3,1,1,2,50.0,645061780,645061780.0,5,20.0,207.3,0.0,0.0,TABLETS,Dell,100.0,194.86,207.3,0,Pre-Owned: Good,0.0,0.0
"HP EliteDesk 8200 Desktop Computer PC, Intel Quad-Core i5, 512GB SSD, 16GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, 24in Monitor, RGB Keyboard and Mouse, Bluetooth Included (Used - Like )",1N0-CM-KKN,0.0,0,1,20,5.0,2083621474,2083621474.0,37,2.702702702702702,213.87,0.0,213.87,TABLETS,HP,0.0,0.0,213.87,0,New,0.0,213.87
"HP EliteDesk 8100 Tower Computer PC, Intel Dual-Core i5, 240GB SSD, 16GB DDR3 RAM, Windows 10 Home, DVD, WIFI, 19in Monitor, USB Keyboard and Mouse, Bluetooth Included (Used )",5ER-RJX-5TZ,0.0,0,0,0,,821816750,821816750.0,0,,0.0,0.0,0.0,TABLETS,unbranded,0.0,0.0,,0,New,,
"Restored HP 705 G1-SFF Desktop PC with AMD A6-7400B Processor, 8GB Memory, 2TB Hard Drive and Windows 10 Pro (Refurbished)",WEH-B4D-APD,0.0,0,0,0,,56218217,56218217.0,0,,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,Restored: Like New,,
Dell Optiplex 790 Windows 7 Pro Desktop PC Tower Core i5 3.1GHz Processor 16GB RAM 2TB Hard Drive with DVD-RW-Used Computer with Monitor Not Included Monitor,BQA-X1Q2-IDW,195.01,1,1,2,50.0,479649073,479649073.0,4,25.0,195.01,0.0,0.0,TABLETS,Dell,0.0,183.31,195.01,0,New,0.0,0.0
"Fast Dell Optiplex 9010 Computer PC i7-3770 Quad Core 3.4Ghz 8GB 2TB DVD Windows 10 64 Bit WiFi 19""",3LH-H8B-FBES,183.9,1,1,1,100.0,732060901,732060901.0,8,12.5,183.9,0.0,0.0,COMPUTING,Dell,100.0,172.87,183.9,0,New,0.0,0.0
"Restored Dell Dell 790 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 2, 16GB DDR3 RAM, 1TB SATA Hard Drive, Windows 10 Professional 64 bit, Dual (2) 22â€ Screens Screen (Refurbished)",CBI-IF3-9XF,0.0,0,0,1,0.0,550784230,550784230.0,1,0.0,0.0,0.0,0.0,TABLETS,Dell,27.98838424682617,0.0,,0,Restored: Like New,,
"Pre-Owned Used Windows 10 Pro 64bit Fast HP 8200 Desktop Computer Tower PC Intel Quad-Core i3 3.2GHz Processor 16GB RAM 1TB Hard Drive with a i9"" LCD Monitor Keyboard and Mouse",CD2-9C68-L46,0.0,0,0,0,,363831058,363831058.0,0,,0.0,0.0,0.0,TABLETS,HP,67.34688568115234,0.0,,0,Pre-Owned: Good,,
Lenovo M92P Desktop Computer PC Intel Quad-Core i5 3.2GHz Processor 16GB RAM 250GB HDD Windows 10 Pro with AMD Radeon Graphics Card (Roblox Ready),TL8-1M31-B77,282.86,2,2,4,50.0,609987862,609987862.0,11,18.181818181818183,282.86,0.0,0.0,COMPUTING,Lenovo,32.19260787963867,265.88,141.43,0,New,0.0,0.0
"Restored HP Compaq 6300 Pro SFF Standard PC - Intel Core i5 3470 3rd Gen 3.2 GHz 8GB DIMM DDR3 SATA 3.5"" 500GB HDD DVD-RW Windows 10 Pro 64-Bit (Refurbished)",ENN-Q75-PFN,0.0,0,0,0,,747605602,747605602.0,0,,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,Restored: Like New,,
"HP EliteDesk 800G1 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 4, 8GB DDR3 RAM, 500GB Hard Disk Drive (HDD) SATA Hard Drive, Windows 10 Home 64bit",19S-S4Z-AFP,159.9,1,1,3,33.33333333333333,755966858,755966858.0,7,14.285714285714285,159.9,0.0,0.0,TABLETS,HP,0.0,150.31,159.9,0,New,0.0,0.0
"Restored Dell 390 Desktop Computer with Intel Core i3 Processor, 8GB Memory, 500GB HD and Windows 10 PC (Refurbished)",00825633324718,102.86,1,1,4,25.0,44197989,44197989.0,5,20.0,102.86,0.0,0.0,TABLETS,Dell,100.0,96.69,102.86,0,New,0.0,0.0
"Pre-Owned Used LCD Flat Panel Computer Monitor Display Resolution 22"" Widescreen for Dell HP Lenovo",BM5-WS5Q-DJJD,0.0,0,0,0,,807335040,807335040.0,0,,0.0,0.0,0.0,COMPUTER MONITORS,Dell/HP/Lenovo,22.918367385864254,0.0,,0,Pre-Owned: Good,,
"Restored Dell Optiplex Desktop Computer 2.8 GHz Core i7 Tower PC, 16GB, 2TB HDD, Windows 10 Home x64, 17"" Monitor , USB Mouse & Keyboard (Refurbished)",MR8-8P9-JG8L,673.39,2,2,3,33.33333333333333,603115570,603115570.0,6,33.33333333333333,673.39,0.0,0.0,TABLETS,Dell,0.0,632.99,336.695,0,Restored: Like New,0.0,0.0
"Restored Dell OptiPlex Desktop Computer | Intel Core i3 7th gen | 8GB RAM | 512GB SSD | Windows 10 Pro | 24"" LCD (Refurbished)",K0XV-SBAG-K3D6T,244.99,1,1,1,100.0,7991656911,7991656911.0,17,5.88235294117647,244.99,0.0,0.0,TABLETS,Dell,100.0,230.29,244.99,0,Restored: Like New,0.0,0.0
"Refurbished Lenovo ThinkCentre M90 3.2GHz i5 4GB 250GB DVD Win 10 Pro SFF Computer B+22"" LCD",PHM-E3O-JUQ,0.0,0,0,0,,808886643,808886643.0,0,,0.0,0.0,0.0,TABLETS,Lenovo,0.0,0.0,,0,New,,
"Pre-Owned Gaming HP 8200 Desktop Computer PC - Intel Quad-Core i5, 2TB HDD, 4GB DDR3 RAM, Windows 11 Pro, DVD, WIFI, Monitor Not Included, RGB Keyboard and Mouse (Used )",5SY-0F-ZX7,0.0,0,0,0,,2559626692,2559626692.0,0,,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,Pre-Owned: Like New,,
"HP EliteDesk 8100 Desktop Computer PC, Intel Quad-Core i7, 512GB SSD, 16GB DDR3 RAM, Windows 10 Home, DVD, WIFI, USB Keyboard and Mouse (Used )",DPN-NGM-SLZ,0.0,0,0,0,,704790169,676454395.0,0,,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,New,,
"Pre-Owned DELL Optiplex 9020 Tower Computer PC, Intel Quad-Core i5, 500GB HDD, 8GB DDR3 RAM, Windows 10 Home, DVD, WIFI",OTK-B7B-FHI,0.0,0,0,0,,843033415,843033415.0,0,,0.0,0.0,0.0,TABLETS,Dell,100.0,0.0,,0,Pre-Owned: Good,,
Pre-Owned Fast Dell Optiplex 9020 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 16GB RAM 1TB Hard Drive Windows 11 Pro,VI2-7U76-F11,0.0,0,0,0,,270207666,270207666.0,0,,0.0,0.0,0.0,TABLETS,Dell,0.0,0.0,,0,Pre-Owned: Like New,,
"Pre-Owned DELL Optiplex 980 Tower Computer PC, Intel Dual-Core i5, 1TB HDD, 8GB DDR3 RAM, Windows 10 Pro, DVD, WIFI, 19in Monitor, USB Keyboard and Mouse (Used )",JWB-A5Y-O5I,0.0,0,0,0,,402221974,402221974.0,0,,0.0,0.0,0.0,TABLETS,Dell,100.0,0.0,,0,Pre-Owned: Like New,,
"HP Desktop Computer 800G1 Intel Core I5,8GB RAM,120GB SSD, Windows 10 Home, Keyboard and Mouse, HDMI Adapter includes 19in Monitor",HBI-I4S-IFP,175.14,1,1,3,33.33333333333333,192049636,192049636.0,4,25.0,175.14,0.0,0.0,COMPUTING,HP,87.09686279296875,164.63,175.14,0,New,0.0,0.0
"Pre-Owned HP EliteDesk 8300 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 3, 8GB DDR3 RAM, 2TB SATA Hard Drive, Windows 10 Home 64bit",AJ6-HQV-K15,0.0,0,0,0,,55648550,55648550.0,0,,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,New,,
"Dell OptiPlex 7040 SFF Desktop PC, Core i5-6500, 16GB, 500GB HD",306A-KHD2-UR2JT,-153.72,-1,0,0,,1839072980,1839072980.0,0,,0.0,0.0,153.72,TABLETS,Dell,0.0,-142.91,,0,New,,inf
"Pre-Owned HP ProDesk 6300 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core, 8GB DDR3 RAM, 500GB Hard Disk Drive (HDD) SATA Hard Drive, Windows 10 Professional 64bit",YT3-V9N-N3M,0.0,0,0,0,,837847300,837847300.0,0,,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,Pre-Owned: Like New,,
Genuine PA4E Dell 130w PA-4E OEM DA130PE1-00 Laptop AC Power Adapter Charger,LNHP-Y1CD-QAWGO,90.0,5,9,42,21.428571428571427,935200954,935200954.0,107,11.214953271028037,162.0,18.0,54.0,COMPUTER ACCESSORIES,Dell,66.66666666666667,78.12,18.0,1,New,0.1111111111111111,6.0
"Dell Optiplex 7010 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 3, 8GB DDR3 RAM, 1TB Hard Disk Drive (HDD) SATA Hard Drive, Windows 11 Professional 64bit (Monitor Not Included)",FD4-7C87-T83,1062.87,7,7,36,19.444444444444446,936067526,936067526.0,53,13.20754716981132,1062.87,0.0,0.0,COMPUTING,Dell,100.0,999.08,151.8385714286,0,New,0.0,0.0
DELL Optiplex 3020 SFF Desktop PC - Intel Core i5 3.6 GHz 4GB 2TB DVDRW Windows 11 Pro (Monitor Not Included),PP8-5T42-T59,159.12,1,5,14,35.714285714285715,725596990,725596990.0,34,14.705882352941178,817.24,0.0,658.12,COMPUTING,Dell,58.8235294117647,149.57,163.448,0,New,0.0,131.624
Restored Windows 11 Pro 64bit Fast Dell 9010 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 4GB RAM 1TB Hard Drive (Monitor Not Included) Keyboard and Mouse (Refurbished),MY7-2N-7HK,0.0,0,3,4,25.0,3924175318,3924175318.0,6,50.0,516.93,172.31,344.62,TABLETS,Dell,50.0,-10.34,172.31,1,Restored: Like New,0.3333333333333333,114.87333333333333
"Restored Dell OptiPlex Desktop Computer PC with RGB lights, Intel i5 Quad-Core 6th Gen. Processor, 16GB Ram, 256GB SSD, 22 inch Monitor, BTO RGB Gaming Keyboard & Mouse, WiFi, Windows 10 Pro (Refurbished)",3VKP-G1N-XNC,186.31,3,7,627,0.7974481658692184,2731846982,1186201931.0,2815,0.497335701598579,1476.31,0.0,1290.0,TABLETS,Dell,22.61904780069987,175.12,184.53875,0,Restored: Like New,0.0,184.28571428571428
"Restored Dell Optiplex 3020 SFF Computer Intel Core I5-4570 8GB DDR3 500GB WiFi USB 3.0 Displayport Windows 10 Pro includes Two 22"" LCD Monitors (Refurbished)",YAF-E1S-TQI,1403.99,9,12,134,8.208955223880597,828486311,828486311.0,417,3.597122302158273,1865.46,150.56,310.91,TABLETS,Dell,32.96081182691786,1319.77,155.455,1,Restored: Like New,0.08333333333333333,25.909166666666668
Restored Dell Optiplex 7050 Desktop Computer Quad Intel i7 (3.4) 32GB DDR4 RAM 1TB SSD Solid State Windows 10 Professional Home or Office PC (Refurbished),WJL-LPD0-QJRB,675.4,3,3,15,20.0,5023112830,5023112830.0,159,1.8867924528301887,675.4,0.0,0.0,TABLETS,Dell,100.0,634.87,225.1333333333,0,Restored: Like New,0.0,0.0
"Dell OptiPlex OP390 Desktop Computer PC, 3.20 GHz Intel i5 Quad Core Gen 2, 8GB DDR3 RAM, 250GB Hard Disk Drive (HDD) SATA Hard Drive, Windows 10 Professional 64bit",YDH-W3R-SMC,260.0,2,2,5,40.0,256961448,256961448.0,8,25.0,260.0,0.0,0.0,COMPUTING,Dell,100.0,244.4,130.0,0,New,0.0,0.0
"Dell OptiPlex 3020 Desktop Computer, i5 Dual Core, GB RAM, 2TB HD",6QU-2WZT-V8U,0.0,0,0,0,,172986864,172986864.0,0,,0.0,0.0,0.0,COMPUTING,Dell,42.85714285714285,0.0,,0,New,,
"Pre-Owned Dell OptiPlex 7010 SFF Desktop PC with Intel i5 Processor, 16GB Memory, 240SSD Hard Drive and Windows 11 Pro (Monitor Not Included) - Used Like",N4G-0QXJ-TED,0.0,0,1,1,100.0,272272323,272272323.0,1,100.0,147.7,0.0,147.7,TABLETS,Dell,50.0,0.0,147.7,0,Pre-Owned: Good,0.0,147.7
"HP 7900 Elite Desktop Computers, Intel Core 2 Duo, 8GB, 1TB HD, DVD",19U-IYYO-6WA,2463.0,20,28,799,3.629536921151439,387588640,387588640.0,3645,1.947873799725652,3578.1,247.8,867.3,COMPUTING,HP,24.981249299160268,2314.39,123.3827586207,2,New,0.07142857142857142,30.974999999999998
"Dell OptiPlex 990 SFF i5-2600 3.40GHz, 8GB RAM, 1TB HDD, DVD+/-RW, Windows 10 Pro.",JKJ-JLD-CWLG,139.9,1,1,1,100.0,300568300,300568300.0,2,50.0,139.9,0.0,0.0,COMPUTING,Dell,37.01994355519613,131.51,139.9,0,New,0.0,0.0
"Restored HP EliteDesk 800G1, Intel Quad Core I5 3.2GHz, 16GB RAM, 1TB SATA HDD + 16GB Jump Drive, Windows 10 Pro 64 Bit Desktop Computer, 24"" LCD, Wireless Keyboard and Mouse, WIFI (Refurbished)",J5M-2SYE-984,0.0,0,0,1,0.0,938933541,938933541.0,1,0.0,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,Restored: Like New,,
Dell OptiPlex 7010 SFF Desktop Computer PC Intel i5 Quad Core 3.20GHz 16GB RAM 500GB Hard Drive WiFi Windows 11 Pro (Monitor Not Included)-Used,Q5M-2F6R-LVH,0.0,0,0,0,,286181619,286181619.0,0,,0.0,0.0,0.0,TABLETS,Dell,0.0,0.0,,0,New,,
"Restored Dell OptiPlex 7010 Computer PC, Intel i5 Quad Core Gen 3, with AMD Radeon Graphics, 16GB DDR3 RAM, 512GB SSD, WiFi, Windows 11 (Fortnite Ready) (Refurbished)",LBJ-4R-84B,0.0,0,0,0,,1517272434,1517272434.0,0,,0.0,0.0,0.0,TABLETS,Dell,100.0,0.0,,0,Restored: Like New,,
Windows 11 Pro 64bit Fast Dell 7010 Desktop Computer Tower PC Intel Quad-Core i5 3.2GHz Processor 4GB RAM 1TB Hard Drive with a (Monitor Not Included) Keyboard and Mouse (Used-Like ),QEP-P40-UAO,1926.6,13,18,617,3.2414910858995136,350733552,350733552.0,802,2.493765586034913,2667.6,444.6,296.4,TABLETS,Dell,33.5173100062779,1811.03,148.2,3,New,0.16666666666666666,16.466666666666665
"Pre-Owned Used HP 8200 Elite Tower - i5 3.10 GHz, 8GB DDR3, New 1TB Hard Drive, Windows 11 Pro, WiFi",ERM-3HW-GWF,0.0,0,0,0,,143703459,143703459.0,1,0.0,0.0,0.0,0.0,TABLETS,HP,0.0,0.0,,0,Pre-Owned: Good,,
"Restored Dell OptiPlex 390 Desktop Tower Computer, Intel Core i5, 8GB RAM, 240GB SSD, DVD-ROM, Windows 10, Black (Refurbished)",00609411559673,0.0,0,0,0,,560526674,560526674.0,0,,0.0,0.0,0.0,TABLETS,Dell,0.0,0.0,,0,Restored: Like New,,
Dell Optiplex 7010 Windows 11 Pro Desktop PC Tower Core i5 3.1GHz Processor 16GB RAM 2TB Hard Drive DVD-RW Wifi with a 19 -Used Computer,NLE-7U-UPG,1246.86,6,12,182,7.142857142857142,2005740715,2005740715.0,283,4.593639575971731,2493.72,0.0,1246.86,TABLETS,Dell,12.372458934783936,1172.04,207.81,0,New,0.0,103.90499999999999
